id,thread_id,answer_id,body,score,creation_date,owner_id,owner_reputation,is_accepted
1304,724,72154031,"<p>You are testing a sorted array. For loop finishes itself and the <code>return</code> within it is never called. Last <code>return</code> before end of the function should be <code>return data.length;</code></p>
<pre><code>public static int partSorted(int[] data) {
    if (data == null)
        return -1;
    for (int i = 0; i &lt; data.length - 1; i++) {
        if (data[i + 1] &lt; data[i])
            return (i + 1);
    }
    return data.length;
}
</code></pre>
",3,2022-05-07 15:40:59.000000 +00:00,13350085,41,0
1305,724,72154187,"<p>Try this</p>
<pre><code>    public static int Sorted(int[] data) {
    if (data == null)
        return -1;
    int parSorCount = 1;
    for (int i = 1; i &lt; data.length; i++) {
        if (data[i - 1] &lt;= data[i]) {
            parSorCount++;
        } else {
            break;
        }
    }
    if (parSorCount &lt; 2) {
        return 1;
    } else {
        return parSorCount;
    }
}
</code></pre>
",0,2022-05-07 15:57:27.000000 +00:00,13983497,51,0
1307,725,79264365,"<p>This is an answer that does not explain how to debug the java.  @elliotfrish and @cyberbrain did give enough explanations about that</p>
<p>Here is an explanation about why the openjdk 8 failed whereas the code was running fine on oracle jdk 8. The fact that I managed to launch the jar with openjdk8 on another VM also confirmed the issue was not on the jar itself but on the conf of the VM.</p>
<p>There was actually a font library missing on the VM.
The installation of fontconfig.x86_64 and its dependencies solved the issue.</p>
",0,2024-12-09 09:01:06.000000 +00:00,4438641,1436,1
1308,726,79264342,"<p>After a lot of trial &amp; error, i found that my env variable was set to jdk 11 which doesn't support javax/xml/bind , i switched it to jdk8 ( organization std ) and it worked.</p>
",0,2024-12-09 08:50:48.000000 +00:00,19877265,17,1
1309,727,79264334,"<p>I was able to keep session data by defining the driver option &quot;<strong>--user-data-dir</strong>&quot; as in following snippet:</p>
<pre><code>ChromeOptions options = new ChromeOptions();
options.addArguments(&quot;--user-data-dir=C:\\ChromeDriver&quot;);
this.driver = new ChromeDriver(options);
</code></pre>
<p>You can even define different profiles by means of the &quot;<strong>--profile-directory</strong>&quot; option:</p>
<pre><code>options.add_argument('--profile-directory=Profile 1')
</code></pre>
",0,2024-12-09 08:48:56.000000 +00:00,17756708,361,0
1310,727,32893663,"<p>Selenium with default configuration creates for every session temporary profile and delete this temp files after work.</p>

<p>So if you want to save cookies (remmember ""logged in session"") you need to go by one of the following ways:</p>

<ol>
<li>Use the same Chrome driver profile created earlier ( <a href=""https://stackoverflow.com/questions/14480717/load-chrome-profile-using-selenium-webdriver"">Load Chrome Profile using Selenium WebDriver using java</a> )</li>
<li>Create external class for save cookies to some file (c# solution here: <a href=""https://stackoverflow.com/questions/30461014/keep-user-logged-in-save-cookies-using-web-driver/30466101#30466101"">Keep user logged in - save cookies using web driver</a> )</li>
<li>Do binary Serialyzation of cookies if this is possible and deserialyze when needed</li>
</ol>
",9,2015-10-01 17:43:53.000000 +00:00,4423545,11172,1
1311,729,79264303,"<p><strong>Cause</strong></p>
<ul>
<li>JPA does not support automatic JSON mapping: The native query returns the option_list value as a JSON getOption_list, and JPA doesn't know how to convert this value into a List&lt;Map&lt;String, Object&gt;&gt;.</li>
</ul>
<p><strong>Solution using Jackson</strong></p>
<p>Add the Jackson dependency to your project:</p>
<pre><code>&lt;dependency&gt;
    &lt;groupId&gt;com.fasterxml.jackson.core&lt;/groupId&gt;
    &lt;artifactId&gt;jackson-databind&lt;/artifactId&gt;
&lt;/dependency&gt;
</code></pre>
<p>Create a custom converter:</p>
<pre><code>import com.fasterxml.jackson.core.type.TypeReference;
import com.fasterxml.jackson.databind.ObjectMapper;
import javax.persistence.AttributeConverter;
import javax.persistence.Converter;
import java.util.List;
import java.util.Map;

@Converter
public class JsonToListMapConverter implements AttributeConverter&lt;String, List&lt;Map&lt;String, Object&gt;&gt;&gt; {

    private static final ObjectMapper objectMapper = new ObjectMapper();

    @Override
    public List&lt;Map&lt;String, Object&gt;&gt; convertToEntityAttribute(String dbData) {
        try {
            return objectMapper.readValue(dbData, new TypeReference&lt;List&lt;Map&lt;String, Object&gt;&gt;&gt;() {});
        } catch (Exception e) {
            ...
        }
    }

}
</code></pre>
<p>Update your interface VariationProjection:</p>
<pre><code>@Convert(converter = JsonToListMapConverter.class)
private List&lt;Map&lt;String, Object&gt;&gt; getOption_list;
</code></pre>
<p>Now, JPA will automatically use the converter for the option_list field when fetching data.</p>
",0,2024-12-09 08:37:12.000000 +00:00,23611518,32,0
1312,730,79264294,"<p>To generically access a file in a resource folder, you should use the method <a href=""https://docs.oracle.com/javase/8/docs/api/java/lang/ClassLoader.html#getResourceAsStream-java.lang.String-"" rel=""nofollow noreferrer""><code>getResourceAsStream()</code></a>.</p>
<pre><code>//From non-static context
InputStream is = getClass().getClassLoader().getResourceAsStream(&quot;test.txt&quot;);

//From static context
InputStream is = MyClass.class.getClassLoader().getResourceAsStream(&quot;test.txt&quot;);
</code></pre>
<p>This approach allows you to access a resource whether your application is being developed, tested or built. In fact, when using build tools like Maven or Gradle, resources are copied from <code>../src/main/resources</code> to the root of <code>target/classes</code> or <code>build/classes</code>. Basically, the <code>getResourceAsStream()</code> method grants you to access a resource <em>by class code in a way that is independent of the location of the code</em>.</p>
<p>Alternatively, if you need a <code>File</code> instance, you can employ the <a href=""https://docs.oracle.com/javase/8/docs/api/java/lang/ClassLoader.html#getResource-java.lang.String-"" rel=""nofollow noreferrer""><code>getResource()</code></a> method to retrieve a resource as a <code>URL</code> and create a <code>File</code> instance from its path.</p>
<pre><code>//From non-static context
File f = new File(getClass().getClassLoader().getResource(&quot;test.txt&quot;).getPath());

//From static context
File f = new File(MyClass.class.getClassLoader().getResource(&quot;test.txt&quot;).getPath());
</code></pre>
",0,2024-12-09 08:35:32.000000 +00:00,4415625,6445,0
1313,730,78815062,"<p>If you want to get a File object:</p>
<pre><code>File file = new File(this.getClass().getClassLoader().getResource(&quot;test.csv&quot;).toURI())
</code></pre>
",0,2024-07-31 07:53:16.000000 +00:00,6199814,49,0
1314,730,15749281,"<p>Try the next:</p>
<pre class=""lang-java prettyprint-override""><code>ClassLoader classloader = Thread.currentThread().getContextClassLoader();
InputStream is = classloader.getResourceAsStream(&quot;test.csv&quot;);
</code></pre>
<hr />
<p>If the above doesn't work, various projects have been added the following class: <a href=""http://grepcode.com/file/repo1.maven.org/maven2/com.opensymphony/xwork/2.1.3/com/opensymphony/xwork2/util/ClassLoaderUtil.java"" rel=""noreferrer""><strong><code>ClassLoaderUtil</code></strong></a><sup>1</sup> (code <a href=""http://grepcode.com/file_/repo1.maven.org/maven2/com.opensymphony/xwork/2.1.3/com/opensymphony/xwork2/util/ClassLoaderUtil.java/?v=source"" rel=""noreferrer"">here</a>).<sup>2</sup></p>
<p>Here are some examples of how that class is used:</p>
<pre class=""lang-none prettyprint-override""><code>src\main\java\com\company\test\YourCallingClass.java
src\main\java\com\opensymphony\xwork2\util\ClassLoaderUtil.java
src\main\resources\test.csv
</code></pre>
<pre class=""lang-java prettyprint-override""><code>// java.net.URL
URL url = ClassLoaderUtil.getResource(&quot;test.csv&quot;, YourCallingClass.class);
Path path = Paths.get(url.toURI());
List&lt;String&gt; lines = Files.readAllLines(path, StandardCharsets.UTF_8);
</code></pre>

<pre class=""lang-java prettyprint-override""><code>// java.io.InputStream
InputStream inputStream = ClassLoaderUtil.getResourceAsStream(&quot;test.csv&quot;, YourCallingClass.class);
InputStreamReader streamReader = new InputStreamReader(inputStream, StandardCharsets.UTF_8);
BufferedReader reader = new BufferedReader(streamReader);
for (String line; (line = reader.readLine()) != null;) {
    // Process line
}
</code></pre>
<hr />
<p><em>Notes</em></p>
<ol>
<li><a href=""https://web.archive.org/web/20171212030426/http://grepcode.com/file/repo1.maven.org/maven2/com.opensymphony/xwork/2.1.3/com/opensymphony/xwork2/util/ClassLoaderUtil.java"" rel=""noreferrer"">See it</a> in <em>The Wayback Machine</em>.</li>
<li>Also in <a href=""https://github.com/krosenvold/struts2/blob/master/xwork-core/src/main/java/com/opensymphony/xwork2/util/ClassLoaderUtil.java"" rel=""noreferrer"">GitHub</a>.</li>
</ol>
",369,2013-04-01 18:29:13.000000 +00:00,870248,41990,1
1315,730,64021719,"<p>if you are loading file in static method then
<code>ClassLoader classLoader = getClass().getClassLoader();</code>
this might give you an error.</p>
<p>You can try this
e.g. file you want to load from resources is resources &gt;&gt; Images &gt;&gt; Test.gif</p>
<pre><code>import org.springframework.core.io.ClassPathResource;
import org.springframework.core.io.Resource;

Resource resource = new ClassPathResource(&quot;Images/Test.gif&quot;);

File file = resource.getFile();
</code></pre>
",2,2020-09-23 05:43:33.000000 +00:00,11328722,131,0
2459,1210,6388117,"<p>A simple way around it is just try changing the order of your imported jar files which can be done from (Eclipse). Right click on your package -> Build Path -> Configure build path -> References and Libraries -> Order and Export. Try changing the order of jars which contain signature files.</p>
",52,2011-06-17 15:30:26.000000 +00:00,803510,521,0
1316,730,77604013,"<p>For Kotlin I am doing the following:</p>
<ol>
<li>I created an assets folder in my project
(for Android studio go to File -&gt; New-&gt; Folder -&gt; Assets Folder)</li>
<li>Copied my assets (.txt files) to this folder</li>
<li>Then I used the code below</li>
</ol>
<p>Import these items:</p>
<pre><code>    import android.content.Context
    import android.util.Log
    import java.io.FileNotFoundException
</code></pre>
<p>I created a function like this:</p>
<pre><code>    fun loadBook(context: Context) {
       val assetManager = context.assets
       try {
          val inputStream = assetManager?.open(&quot;19-Psalms.usfm&quot;)
          val lineList = mutableListOf&lt;String&gt;()

          inputStream?.bufferedReader()?.forEachLine { lineList.add(it) }
          lineList.forEach{println(&quot;&gt;  $it&quot;)}
      }
      catch (e:FileNotFoundException) {
          Log.e(&quot;FileNotFoundException&quot;,&quot;File not found&quot;)
      }
    }
 
</code></pre>
",1,2023-12-05 05:36:44.000000 +00:00,15906145,146,0
1317,730,77283517,"<p>For Kotlin:</p>
<pre class=""lang-kotlin prettyprint-override""><code>import java.nio.charset.StandardCharsets
import java.nio.file.Files
import java.nio.file.Paths

val lines = Files.readAllLines(
    Paths.get((object {}).javaClass.getResource(&quot;videos.txt&quot;).toURI()),
    StandardCharsets.UTF_8
)

lines // will contain list of lines in a file
</code></pre>
",0,2023-10-12 19:55:09.000000 +00:00,4885394,1544,0
1318,730,76924188,"<p>I am currently doing it this way.</p>
<p>This is my structure.
<a href=""https://i.sstatic.net/up8ip.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/up8ip.png"" alt=""enter image description here"" /></a></p>
<pre><code>final String path =   &quot;src/test/resources/archivos/B-163.txt&quot;;
final Path filePath = Path.of( path );
final String documento = Files.readString( filePath );
         
log.debug(&quot;DOCUMENTO: {}&quot; , document); 
</code></pre>
<p>I am working with Java 11.</p>
",0,2023-08-17 18:21:24.000000 +00:00,317772,1483,0
1319,730,73152989,"<p>This worked pretty fine for me :</p>
<pre><code>InputStream in = getClass().getResourceAsStream(&quot;/main/resources/xxx.xxx&quot;);
InputStreamReader streamReader = new InputStreamReader(in, StandardCharsets.UTF_8);
BufferedReader reader = new BufferedReader(streamReader);
String content = &quot;&quot;;
for (String line; (line = reader.readLine()) != null;) {
    content += line;
}
</code></pre>
",-1,2022-07-28 12:33:35.000000 +00:00,6888598,270,0
